Date & Time,T_air,T_globe,Air_speed,T_MRT,T_cl,T_OP,T_MOP
2025-03-14 09:15:00,28.99,29.184,0.064472042,29.326261900867905,31.289975157424227,29.15813095043395,25.425340686047537
2025-03-14 09:15:00,28.99,29.185,0.023763568,29.954418525962808,31.41100799101027,29.4722092629814,25.425340686047537
2025-03-14 09:15:00,28.99,29.185,0.050216184,29.308095410949306,31.288692120441755,29.14904770547465,25.425340686047537
2025-03-14 09:15:00,28.992,29.185,0.023082146,29.94460385526162,31.411742394283607,29.46830192763081,25.425340686047537
2025-03-14 09:15:00,28.992,29.185,0.000856544,29.94460385526162,31.412581517864876,29.46830192763081,25.425340686047537
2025-03-14 09:15:00,28.992,29.185,0.014145231,29.94460385526162,31.413420640209637,29.46830192763081,25.425340686047537
2025-03-14 09:15:00,28.992,29.185,0.068978167,29.332378109611454,31.29711754670832,29.16218905480573,25.425340686047537
2025-03-14 09:15:00,28.993,29.187,0.072149415,29.33918474443709,31.299725341371044,29.166092372218543,25.425340686047537
2025-03-14 09:15:00,28.993,29.187,0.058428552,29.32110515644655,31.297283468679375,29.157052578223272,25.425340686047537
2025-03-14 09:15:00,28.993,29.187,0.053718246,29.314513951796926,31.297369071012813,29.15375697589846,25.425340686047537
2025-03-14 09:15:00,28.995,29.187,0.060216629,29.322144235433484,31.30010014317188,29.158572117716744,25.425340686047537
2025-03-14 09:15:00,28.995,29.187,0.057748531,29.31879515521274,31.30130770247918,29.156897577606372,25.425340686047537
2025-03-14 09:15:00,28.995,29.188,0.04913267,29.947581345624428,31.422282370230583,29.471290672812216,25.425340686047537
2025-03-14 09:15:00,28.997,29.188,0.037587717,29.937791407395707,31.421846874309136,29.467395703697854,25.425340686047537
2025-03-14 09:15:00,28.997,29.188,0.031988832,29.937791407395707,31.422853803761598,29.467395703697854,25.425340686047537
2025-03-14 09:15:00,28.997,29.188,0.052231845,29.311447393248216,31.304371039125378,29.154223696624108,25.425340686047537
2025-03-14 09:15:00,28.998,29.188,0.047519871,29.93290566879824,31.42423219694185,29.465452834399123,25.425340686047537
2025-03-14 09:15:00,28.998,29.188,0.036175564,29.93290566879824,31.425406942529992,29.465452834399123,25.425340686047537
2025-03-14 09:15:00,28.998,29.19,0.027119779,29.944668398657996,31.428671011063475,29.471334199329,25.425340686047537
2025-03-14 09:15:00,28.998,29.19,0.036957307,29.944668398657996,31.429845748003313,29.471334199329,25.425340686047537
2025-03-14 09:15:00,29.0,29.19,0.049460251,29.93489095136681,31.428741426507077,29.467445475683405,25.425340686047537
2025-03-14 09:15:00,29.0,29.19,0.05711886,29.319564746074434,31.312364717085867,29.159782373037217,25.425340686047537
2025-03-14 09:15:00,29.0,29.19,0.06014108,29.32363280800257,31.31498703444449,29.161816404001286,25.425340686047537
2025-03-14 09:15:00,29.001,29.191,0.05540604,29.318219633722606,31.314927993981716,29.159609816861305,25.425340686047537
2025-03-14 09:15:00,29.001,29.191,0.061853445,29.326900013182467,31.317926547813823,29.163950006591236,25.425340686047537
2025-03-14 09:15:00,29.001,29.191,0.068348886,29.335285255338817,31.320365383508673,29.16814262766941,25.425340686047537
2025-03-14 09:15:00,29.001,29.191,0.079119238,29.348515692452338,31.32406445412991,29.17475784622617,25.425340686047537
2025-03-14 09:15:00,29.001,29.191,0.080905314,29.350637979789212,31.32581215247732,29.17581898989461,25.425340686047537
2025-03-14 09:15:00,29.003,29.193,0.071520242,29.34125975741847,31.32546630101747,29.172129878709235,25.425340686047537
2025-03-14 09:15:00,29.003,29.193,0.081659944,29.353525823598318,31.328981485322064,29.17826291179916,25.425340686047537
2025-03-14 09:15:00,29.003,29.193,0.061853445,29.328897317349515,31.325122090968776,29.165948658674758,25.425340686047537
2025-03-14 09:15:00,29.003,29.193,0.059511493,29.325788283499833,31.325200415852827,29.164394141749916,25.425340686047537
2025-03-14 09:15:00,29.003,29.193,0.061375007,29.328266060357237,31.32701582887253,29.16563303017862,25.425340686047537
2025-03-14 09:15:00,29.003,29.194,0.061702361,29.330410552131127,31.32876767089641,29.166705276065564,25.425340686047537
2025-03-14 09:15:00,29.003,29.194,0.06812234,29.338751360049002,31.33153373140756,29.1708756800245,25.425340686047537
2025-03-14 09:15:00,29.003,29.194,0.063616004,29.332931682244066,31.330927054708326,29.167965841122033,25.425340686047537
2025-03-14 09:15:00,29.004,29.194,0.057975208,29.32472082641857,31.331005636651753,29.164360413209288,25.425340686047537
2025-03-14 09:15:00,29.004,29.196,0.066108472,29.338911243152552,31.334887512765498,29.17145562157628,25.425340686047537
2025-03-14 09:15:00,29.004,29.196,0.078716718,29.35467858749604,31.339070626917344,29.179339293748022,25.425340686047537
2025-03-14 09:15:00,29.004,29.196,0.074011642,29.348922211647732,31.338643700580963,29.17646110582387,25.425340686047537
2025-03-14 09:16:00,29.006,29.196,0.072073915,29.344942406119173,31.339663465584074,29.175471203059587,25.425340686047537
2025-03-14 09:16:00,29.006,29.196,0.079798469,29.35431717275395,31.34245914391267,29.180158586376976,25.425340686047537
2025-03-14 09:16:00,29.006,29.198,0.081810867,29.360385828163487,31.34512764663729,29.183192914081744,25.425340686047537
2025-03-14 09:16:00,29.006,29.198,0.081358096,29.359846441813033,31.345863929030497,29.182923220906517,25.425340686047537
2025-03-14 09:16:00,29.008,29.198,0.075949168,29.35169029889795,31.34575107895501,29.179845149448973,25.425340686047537
2025-03-14 09:16:00,29.008,29.198,0.078968294,29.355324537146657,31.3474515230281,29.181662268573326,25.425340686047537
2025-03-14 09:16:00,29.008,29.198,0.070438015,29.344903295141762,31.346470286371467,29.17645164757088,25.425340686047537
2025-03-14 09:16:00,29.008,29.199,0.063616004,29.337924792657475,31.34597816754794,29.172962396328735,25.425340686047537
2025-03-14 09:16:00,29.008,29.199,0.076628514,29.354324090561988,31.35061742793566,29.181162045280992,25.425340686047537
2025-03-14 09:16:00,29.008,29.199,0.069758445,29.345818568549248,31.350337374464317,29.176909284274622,25.425340686047537
2025-03-14 09:16:00,29.009,29.199,0.071142728,29.346781264420542,31.35149446947737,29.17789063221027,25.425340686047537
2025-03-14 09:16:00,29.009,29.201,0.060846191,29.336970774660642,31.350965594886546,29.17298538733032,25.425340686047537
2025-03-14 09:16:00,29.009,29.201,0.058831514,29.33425312626065,31.351286364696282,29.171626563130324,25.425340686047537
2025-03-14 09:16:00,29.009,29.201,0.050291776,29.32229289330178,31.34984416728771,29.16564644665089,25.425340686047537
2025-03-14 09:16:00,29.011,29.201,0.054473995,29.32691953397341,31.35284135113066,29.168959766986703,25.425340686047537
2025-03-14 09:16:00,29.011,29.202,0.082816987,29.364722405429745,31.361228223948185,29.18786120271487,25.425340686047537
2025-03-14 09:16:00,29.011,29.202,0.062709566,29.339730411938717,31.357634830709827,29.175365205969356,25.425340686047537
2025-03-14 09:16:00,29.011,29.202,0.065806373,29.343769117802537,31.359747991637885,29.177384558901267,25.425340686047537
2025-03-14 09:16:00,29.012,29.202,0.071595744,29.350340335690134,31.361975064490924,29.181170167845067,25.425340686047537
2025-03-14 09:16:00,29.012,29.204,0.077483951,29.361171558734384,31.36521646915964,29.186585779367192,25.425340686047537
2025-03-14 09:16:00,29.012,29.204,0.07778586,29.361538428670258,31.36612564293725,29.18676921433513,25.425340686047537
2025-03-14 09:16:00,29.012,29.204,0.096746437,29.383547624355174,31.371500424310344,29.197773812177587,25.425340686047537
2025-03-14 09:16:00,29.014,29.205,0.092045712,29.378357239883485,31.37262449791652,29.19617861994174,25.425340686047537
2025-03-14 09:16:00,29.014,29.205,0.086614618,29.372150600590714,31.372447074816563,29.193075300295355,25.425340686047537
2025-03-14 09:16:00,29.014,29.205,0.077483951,29.36135204108865,31.37189704344304,29.187676020544323,25.425340686047537
2025-03-14 09:16:00,29.014,29.205,0.077634906,29.361534592073838,31.37293886998922,29.187767296036917,25.425340686047537
2025-03-14 09:16:00,29.015,29.207,0.069833954,29.35467073383967,31.372099150905843,29.184835366919835,25.425340686047537
2025-03-14 09:16:00,29.015,29.207,0.133988374,29.425244149316143,31.386743380407506,29.22012207465807,25.425340686047537
2025-03-14 09:16:00,29.015,29.207,0.109661589,29.4005478227823,31.383707172822806,29.20777391139115,25.425340686047537
2025-03-14 09:16:00,29.015,29.207,0.084929668,29.37305443706248,31.37963486672599,29.19402721853124,25.425340686047537
2025-03-14 09:16:00,29.017,29.209,0.09164346,29.382800251290462,31.38243446317027,29.19990012564523,25.425340686047537
2025-03-14 09:16:00,29.017,29.209,0.099988547,29.392121601061433,31.38572391069352,29.204560800530714,25.425340686047537
2025-03-14 09:16:00,29.017,29.209,0.100692193,29.392893017581912,31.38721377070356,29.204946508790954,25.425340686047537
2025-03-14 09:16:00,29.017,29.209,0.10594365,29.398583463602165,31.3893068461091,29.20779173180108,25.425340686047537
2025-03-14 09:16:00,29.018,29.21,0.093805471,29.386245012205677,31.388093135349266,29.20212250610284,25.425340686047537
2025-03-14 09:16:00,29.018,29.21,0.090109799,29.382049015038547,31.38863498160896,29.200024507519274,25.425340686047537
2025-03-14 09:16:00,29.018,29.21,0.1019989,29.39531802846227,31.39234217657046,29.206659014231136,25.425340686047537
2025-03-14 09:16:00,29.018,29.21,0.093428393,29.385819960279775,31.391368565080313,29.201909980139888,25.425340686047537
2025-03-14 09:16:00,29.018,29.212,0.104938689,29.40245946444378,31.396054824585175,29.21022973222189,25.425340686047537
2025-03-14 09:16:00,29.02,29.212,0.092573656,29.386850456069453,31.394686722273708,29.203425228034725,25.425340686047537
2025-03-14 09:16:00,29.02,29.212,0.106948563,29.402653696723576,31.39870989130989,29.211326848361786,25.425340686047537
2025-03-14 09:16:00,29.02,29.212,0.099460797,29.394536162308782,31.39816746797536,29.20726808115439,25.425340686047537
2025-03-14 09:16:00,29.02,29.213,0.086312846,29.3815330067647,31.397028448331962,29.200766503382347,25.425340686047537
2025-03-14 09:16:00,29.022,29.213,0.083068508,29.376000724729124,31.397415937319558,29.19900036236456,25.425340686047537
2025-03-14 09:16:00,29.022,29.213,0.069355725,29.359289480627638,31.395066406723526,29.190644740313818,25.425340686047537
2025-03-14 09:16:00,29.022,29.215,0.076779476,29.372109626037172,31.39868733327428,29.197054813018585,25.425340686047537
2025-03-14 09:16:00,29.022,29.215,0.076779476,29.372109626037172,31.399694280378984,29.197054813018585,25.425340686047537
2025-03-14 09:16:00,29.023,29.215,0.075697553,29.369972036439833,31.400427561042612,29.196486018219915,25.425340686047537
2025-03-14 09:16:00,29.023,29.215,0.082137861,29.377747194443543,31.40375727032604,29.20037359722177,25.425340686047537
2025-03-14 09:16:00,29.023,29.216,0.076955597,29.373324030267327,31.404087996047682,29.19816201513366,25.425340686047537
2025-03-14 09:16:00,29.023,29.216,0.06555462,29.35890387318676,31.402175687575337,29.19095193659338,25.425340686047537
2025-03-14 09:16:00,29.025,29.216,0.065630146,29.357521713039773,31.40318736073997,29.191260856519886,25.425340686047537
2025-03-14 09:16:00,29.025,29.216,0.06014108,29.350301032532684,31.402648909267757,29.18765051626634,25.425340686047537
2025-03-14 09:16:00,29.025,29.218,0.067417511,29.36332214972373,31.40681138163082,29.194161074861864,25.425340686047537
2025-03-14 09:16:00,29.026,29.218,0.065025927,29.359472599323624,31.406714592724235,29.19273629966181,25.425340686047537
2025-03-14 09:16:00,29.026,29.218,0.06625952,29.361075712627724,31.408195206851957,29.19353785631386,25.425340686047537
2025-03-14 09:16:00,29.026,29.218,0.063313863,29.35722734082526,31.408635730663043,29.19161367041263,25.425340686047537
2025-03-14 09:16:00,29.026,29.219,0.066964393,29.363734312907013,31.410716310992644,29.194867156453505,25.425340686047537
2025-03-14 09:16:00,29.028,29.219,0.082666072,29.381517170726056,31.415720507430525,29.204758585363027,25.425340686047537
2025-03-14 09:16:00,29.028,29.219,0.077257515,29.375056275700103,31.415326715248835,29.20152813785005,25.425340686047537
2025-03-14 09:17:00,29.028,29.221,0.078716718,29.380464846680695,31.417533526055273,29.204232423340347,25.425340686047537
2025-03-14 09:17:00,29.028,29.221,0.058126324,29.353955290949102,31.413314537455314,29.19097764547455,25.425340686047537
2025-03-14 09:17:00,29.029,29.221,0.048905879,29.975437349094932,31.53371309234058,29.502218674547464,25.425340686047537
2025-03-14 09:17:00,29.029,29.221,0.040688991,29.975437349094932,31.535223185716585,29.502218674547464,25.425340686047537
2025-03-14 09:17:00,29.029,29.223,0.062785105,29.362964075269872,31.41885952064941,29.195982037634934,25.425340686047537
2025-03-14 09:17:00,29.029,29.223,0.06673783,29.36818261191854,31.420862116113437,29.19859130595927,25.425340686047537
2025-03-14 09:17:00,29.031,29.223,0.085080565,29.389204877618397,31.42598112902682,29.210102438809198,25.425340686047537
2025-03-14 09:17:00,29.031,29.223,0.087695927,29.39224920531626,31.428240281801383,29.21162460265813,25.425340686047537
2025-03-14 09:17:00,29.031,29.224,0.086161959,29.39233795910326,31.429431930215895,29.21166897955163,25.425340686047537
2025-03-14 09:17:00,29.031,29.224,0.089028622,29.395673523345863,31.431243226021515,29.21333676167293,25.425340686047537
2025-03-14 09:17:00,29.032,29.224,0.089481215,29.39530473511911,31.431139234363723,29.213652367559554,25.425340686047537
2025-03-14 09:17:00,29.032,29.226,0.090185227,29.39989927670416,31.434533343889303,29.21594963835208,25.425340686047537
2025-03-14 09:17:00,29.032,29.226,0.052458592,29.35166388255078,31.426000607567854,29.19183194127539,25.425340686047537
2025-03-14 09:17:00,29.034,29.226,0.059914432,29.360685058385172,31.429332588617743,29.197342529192586,25.425340686047537
2025-03-14 09:17:00,29.034,29.226,0.054322848,29.353000851097306,31.428370053525725,29.193500425548653,25.425340686047537
2025-03-14 09:17:00,29.034,29.227,0.059838881,29.362282341675495,31.43165110928495,29.198141170837747,25.425340686047537
2025-03-14 09:17:00,29.034,29.227,0.05502819,29.355651976099296,31.4318964886378,29.194825988049647,25.425340686047537
2025-03-14 09:17:00,29.034,29.227,0.05540604,29.356180943190566,31.432333031715363,29.195090471595282,25.425340686047537
2025-03-14 09:17:00,29.036,29.227,0.044722314,29.976502614574883,31.552642009673,29.506251307287442,25.425340686047537
2025-03-14 09:17:00,29.036,29.229,0.05711886,29.36055827160743,31.436121570837617,29.198279135803716,25.425340686047537
2025-03-14 09:17:00,29.036,29.229,0.057748531,29.36142596156651,31.43746180391493,29.198712980783256,25.425340686047537
2025-03-14 09:17:00,29.036,29.229,0.052458592,29.354012812496876,31.436886605842783,29.19500640624844,25.425340686047537
2025-03-14 09:17:00,29.037,29.229,0.03968051,29.983377738655122,31.558961382740026,29.51018886932756,25.425340686047537
2025-03-14 09:17:00,29.037,29.23,0.029516645,29.989266303717272,31.5607627556904,29.513133151858636,25.425340686047537
2025-03-14 09:17:00,29.037,29.23,0.039377953,29.989266303717272,31.562104996799235,29.513133151858636,25.425340686047537
2025-03-14 09:17:00,29.037,29.23,0.016241066,29.989266303717272,31.563279455174204,29.513133151858636,25.425340686047537
2025-03-14 09:17:00,29.037,29.232,0.000704894,30.001061444648997,31.566718048360457,29.519030722324498,25.425340686047537
2025-03-14 09:17:00,29.037,29.232,0.000704894,30.001061444648997,31.567892497731595,29.519030722324498,25.425340686047537
2025-03-14 09:17:00,29.039,29.232,0.000704894,29.99125130605131,31.567452153683192,29.515125653025656,25.425340686047537
2025-03-14 09:17:00,29.039,29.232,0.000704894,29.99125130605131,31.56845882282765,29.515125653025656,25.425340686047537
2025-03-14 09:17:00,29.039,29.233,0.000704894,29.997145787108593,31.570596946797963,29.518072893554297,25.425340686047537
2025-03-14 09:17:00,29.039,29.233,0.000704894,29.997145787108593,31.57110027892224,29.518072893554297,25.425340686047537
2025-03-14 09:17:00,29.04,29.233,0.000704894,29.99224380736598,31.571803488413817,29.51612190368299,25.425340686047537
2025-03-14 09:17:00,29.04,29.235,0.012655249,30.004038659698836,31.57540982061109,29.522019329849417,25.425340686047537
2025-03-14 09:17:00,29.04,29.235,0.043159515,30.004038659698836,31.57608092443233,29.522019329849417,25.425340686047537
2025-03-14 09:17:00,29.04,29.235,0.051778342,29.360315335824055,31.454232143512307,29.200157667912027,25.425340686047537
2025-03-14 09:17:00,29.042,29.235,0.062004528,29.373186093573167,31.45813079008465,29.207593046786585,25.425340686047537
2025-03-14 09:17:00,29.042,29.237,0.061928987,29.37651230250833,31.46044350679101,29.209256151254166,25.425340686047537
2025-03-14 09:17:00,29.042,29.237,0.054398421,29.366077452824584,31.458788185423828,29.204038726412293,25.425340686047537
2025-03-14 09:17:00,29.042,29.237,0.024924442,30.006023470230105,31.582770160430087,29.524011735115053,25.425340686047537
2025-03-14 09:17:00,29.042,29.237,0.018488095,30.006023470230105,31.58377680269575,29.524011735115053,25.425340686047537
2025-03-14 09:17:00,29.043,29.238,0.000704894,30.00701587564521,31.58477256654467,29.525007937822604,25.425340686047537
2025-03-14 09:17:00,29.043,29.238,0.059612229,29.37435774996885,31.465200768209687,29.208678874984425,25.425340686047537
2025-03-14 09:17:00,29.043,29.238,0.062382231,29.37812222920263,31.46692587283196,29.210561114601315,25.425340686047537
2025-03-14 09:17:00,29.045,29.24,0.070362508,29.390606621897007,31.47041553496346,29.217803310948504,25.425340686047537
2025-03-14 09:17:00,29.045,29.24,0.04666301,30.009000686774243,31.59011953719767,29.527000343387122,25.425340686047537
2025-03-14 09:17:00,29.045,29.24,0.059989981,29.37687247339261,31.470311873139334,29.210936236696305,25.425340686047537
2025-03-14 09:17:00,29.046,29.241,0.060619552,29.37873057324248,31.47180741917677,29.21236528662124,25.425340686047537
2025-03-14 09:17:00,29.046,29.241,0.094283093,29.420487009466513,31.481118854994182,29.233243504733256,25.425340686047537
2025-03-14 09:17:00,29.046,29.241,0.087243293,29.412328471985234,31.480568386773946,29.229164235992616,25.425340686047537
2025-03-14 09:17:00,29.048,29.241,0.089330352,29.412993092066074,31.481970421390407,29.230496546033038,25.425340686047537
2025-03-14 09:17:00,29.048,29.243,0.065730848,29.387577558553005,31.478126781303697,29.217788779276503,25.425340686047537
2025-03-14 09:17:00,29.048,29.243,0.053793822,29.37120768747809,31.47617790863401,29.209603843739046,25.425340686047537
2025-03-14 09:17:00,29.05,29.243,0.067417511,29.388286126423793,31.48087957748067,29.219143063211895,25.425340686047537
2025-03-14 09:17:00,29.05,29.244,0.047343462,30.008062778227725,31.600844222338992,29.52903138911386,25.425340686047537
2025-03-14 09:17:00,29.05,29.244,0.063943317,29.385477029715332,31.482692743357344,29.217738514857665,25.425340686047537
2025-03-14 09:17:00,29.051,29.244,0.065176984,29.386370184161933,31.484171955595414,29.218685092080968,25.425340686047537
2025-03-14 09:17:00,29.051,29.246,0.059435941,29.382105025744863,31.484364898808646,29.216552512872433,25.425340686047537
2025-03-14 09:17:00,29.051,29.246,0.054096124,29.374635388957756,31.484617662547247,29.21281769447888,25.425340686047537
2025-03-14 09:17:00,29.051,29.246,0.040058697,30.01495512255218,31.60800561558383,29.53297756127609,25.425340686047537
2025-03-14 09:18:00,29.053,29.248,0.043638453,30.016939935275047,31.609661555890735,29.534969967637522,25.425340686047537
2025-03-14 09:18:00,29.053,29.248,0.019725086,30.016939935275047,31.610668149748513,29.534969967637522,25.425340686047537
2025-03-14 09:18:00,29.053,29.248,0.002398224,30.016939935275047,31.611674741826977,29.534969967637522,25.425340686047537
2025-03-14 09:18:00,29.054,29.249,0.030601426,30.017932341785922,31.61283823951459,29.535966170892962,25.425340686047537
2025-03-14 09:18:00,29.054,29.249,0.04532723,30.017932341785922,31.614012592198616,29.535966170892962,25.425340686047537
2025-03-14 09:18:00,29.054,29.249,0.043940933,30.017932341785922,31.615186942460834,29.535966170892962,25.425340686047537
2025-03-14 09:18:00,29.054,29.251,0.031837484,30.029749688506797,31.61879791249766,29.5418748442534,25.425340686047537
2025-03-14 09:18:00,29.056,29.251,0.011114608,30.019917155106384,31.617849452640304,29.53795857755319,25.425340686047537
2025-03-14 09:18:00,29.056,29.251,0.047444267,30.019917155106384,31.619191557773448,29.53795857755319,25.425340686047537
2025-03-14 09:18:00,29.056,29.252,0.051551586,29.377605346291716,31.49760102687522,29.216802673145857,25.425340686047537
2025-03-14 09:18:00,29.056,29.252,0.04532723,30.025822764601003,31.6223385320177,29.5409113823005,25.425340686047537
2025-03-14 09:18:00,29.057,29.252,0.035091151,30.020909561916085,31.622535954378826,29.538954780958044,25.425340686047537
2025-03-14 09:18:00,29.057,29.252,0.033325675,30.020909561916085,31.62387804836082,29.538954780958044,25.425340686047537
2025-03-14 09:18:00,29.057,29.254,0.025858128,30.032726619440268,31.626650174318574,29.544863309720135,25.425340686047537
2025-03-14 09:18:00,29.057,29.254,0.028028107,30.032726619440268,31.628160019575102,29.544863309720135,25.425340686047537
2025-03-14 09:18:00,29.059,29.254,0.000856544,30.02289437583414,31.626876048637165,29.54094718791707,25.425340686047537
2025-03-14 09:18:00,29.059,29.255,0.000704894,30.02879984081642,31.629687467501682,29.543899920408208,25.425340686047537
2025-03-14 09:18:00,29.059,29.255,0.047671077,30.02879984081642,31.630358506500848,29.543899920408208,25.425340686047537
2025-03-14 09:18:00,29.059,29.255,0.071520242,29.407844093435926,31.512499056068215,29.233422046717962,25.425340686047537
2025-03-14 09:18:00,29.06,29.257,0.070916216,29.409841098375466,31.5145244784861,29.234920549187734,25.425340686047537
2025-03-14 09:18:00,29.06,29.257,0.069984971,29.408634592976227,31.5144620044965,29.234317296488115,25.425340686047537
2025-03-14 09:18:00,29.06,29.257,0.086765502,29.429487936882595,31.51995238480965,29.2447439684413,25.425340686047537
2025-03-14 09:18:00,29.06,29.258,0.08399911,29.428025965071015,31.52017667810607,29.24401298253551,25.425340686047537
2025-03-14 09:18:00,29.062,29.258,0.097148587,29.441642783629675,31.524051185821843,29.251821391814836,25.425340686047537
2025-03-14 09:18:00,29.062,29.258,0.120711112,29.467172846673066,31.53010025614091,29.26458642333653,25.425340686047537
2025-03-14 09:18:00,29.062,29.26,0.135293097,29.48624867387474,31.534917760839424,29.27412433693737,25.425340686047537
2025-03-14 09:18:00,29.062,29.26,0.1304502,29.481359438773552,31.534487328977836,29.271679719386775,25.425340686047537
2025-03-14 09:18:00,29.062,29.26,0.109887659,29.459731772287,31.5311961630004,29.2608658861435,25.425340686047537
2025-03-14 09:18:00,29.062,29.26,0.151044497,29.50168535682417,31.5392085411079,29.281842678412083,25.425340686047537
2025-03-14 09:18:00,29.062,29.262,0.086312846,29.436555487839996,31.526435732343444,29.249277743919997,25.425340686047537
2025-03-14 09:18:00,29.062,29.262,0.07353352,29.420567402926167,31.523216048202706,29.241283701463082,25.425340686047537
2025-03-14 09:18:00,29.062,29.262,0.091040066,29.442225220276327,31.52751811660611,29.252112610138163,25.425340686047537
2025-03-14 09:18:00,29.06,29.263,0.111193792,29.469219660134627,31.53190062536912,29.264609830067315,25.425340686047537
2025-03-14 09:18:00,29.06,29.263,0.124024883,29.483169408962794,31.535403586829325,29.2715847044814,25.425340686047537
2025-03-14 09:18:00,29.06,29.263,0.092498236,29.447675056559888,31.52778687300115,29.253837528279945,25.425340686047537
2025-03-14 09:18:00,29.06,29.263,0.148035464,29.50780374483594,31.539437843983954,29.28390187241797,25.425340686047537
2025-03-14 09:18:00,29.06,29.265,0.085533248,29.442939705857214,31.526715027860234,29.251469852928608,25.425340686047537
2025-03-14 09:18:00,29.06,29.265,0.054247273,29.400428556277177,31.519271938791455,29.23021427813859,25.425340686047537
2025-03-14 09:18:00,29.06,29.265,0.08467817,29.441871179028453,31.526846606971798,29.250935589514228,25.425340686047537
2025-03-14 09:18:00,29.06,29.265,0.073609014,29.427623572116318,31.52395898928611,29.24381178605816,25.425340686047537
2025-03-14 09:18:00,29.059,29.265,0.075018174,29.430284608803845,31.524164984325633,29.24464230440192,25.425340686047537
2025-03-14 09:18:00,29.059,29.266,0.035570319,30.094146268016004,31.650290174743603,29.576573134008,25.425340686047537
2025-03-14 09:18:00,29.059,29.266,0.079043766,29.437371577181978,31.522497683361028,29.248185788590987,25.425340686047537
2025-03-14 09:18:00,29.059,29.266,0.06625952,29.420171556385526,31.517872105173364,29.23958577819276,25.425340686047537
2025-03-14 09:18:00,29.06,29.266,0.079899094,29.437648341180477,31.519161138900916,29.24882417059024,25.425340686047537
2025-03-14 09:18:00,29.06,29.266,0.072602406,29.428071161511866,31.51498383915011,29.244035580755934,25.425340686047537
2025-03-14 09:18:00,29.06,29.268,0.08399911,29.446587826012774,31.51633749884192,29.253293913006388,25.425340686047537
2025-03-14 09:18:00,29.06,29.268,0.065403566,29.421709782604466,31.50923921030473,29.240854891302234,25.425340686047537
2025-03-14 09:18:00,29.062,29.268,0.048981476,30.091152480753863,31.635019349779878,29.57657624037693,25.425340686047537
2025-03-14 09:18:00,29.065,29.268,0.051224044,29.397571560642916,31.49842367408159,29.231285780321457,25.425340686047537
2025-03-14 09:18:00,29.067,29.268,0.035797289,30.06635263274353,31.622370345029243,29.566676316371765,25.425340686047537
2025-03-14 09:18:00,29.067,29.269,0.041999926,30.072292948561085,31.618478479062478,29.569646474280542,25.425340686047537
2025-03-14 09:18:00,29.068,29.269,0.067115434,29.419858106304844,31.488817110555583,29.24392905315242,25.425340686047537
2025-03-14 09:18:00,29.068,29.269,0.071771914,29.426048786882063,31.485468279659553,29.24702439344103,25.425340686047537
2025-03-14 09:18:00,29.068,29.269,0.04961144,30.067344750843745,31.604073165496576,29.56767237542187,25.425340686047537
