Air temperature [C],MRT [C],Air speed [m/s],Relative humidity [%],Metabolic rate [met],Clothing level [clo]
28.814333333333334,29.256708902993598,0.09074947266666666,48.0,1.0,0.57
28.81566666666667,29.27805970911652,0.10020016933333332,48.0,1.0,0.57
28.81566666666667,29.274890389313367,0.09618960066666667,48.0,1.0,0.57
28.816999999999997,29.272396928307312,0.09490347633333333,48.0,1.0,0.57
28.816999999999997,29.26506960160928,0.09006309,48.0,1.0,0.57
28.817666666666668,29.253229694579375,0.08294203100000001,48.0,1.0,0.57
28.817666666666668,29.548073271619803,0.07777519233333334,48.0,1.0,0.57
28.818,29.550912822870544,0.078670127,48.0,1.0,0.57
28.819333333333333,29.250204656275702,0.080370051,48.0,1.0,0.57
28.819333333333333,29.54476031000191,0.07803144433333332,48.0,1.0,0.57
28.819666666666667,29.262311984865203,0.086299639,48.0,1.0,0.57
28.819666666666667,29.249007590224874,0.078876023,48.0,1.0,0.57
28.82166666666667,29.24163700997235,0.07413401,48.0,1.0,0.57
28.82166666666667,29.248257701412,0.07906378666666666,48.0,1.0,0.57
28.82166666666667,29.53573556553863,0.06922748233333333,48.0,1.0,0.57
28.822333333333333,29.531593487009882,0.06043349366666667,48.0,1.0,0.57
28.822999999999997,29.52340326816348,0.055126399,48.0,1.0,0.57
28.823666666666668,29.226900957325995,0.061870704,48.0,1.0,0.57
28.823666666666668,29.535959668125923,0.06761110366666667,48.0,1.0,0.57
28.824666666666662,29.235530938064056,0.067152949,48.0,1.0,0.57
28.825,29.53038695393398,0.06341957066666666,48.0,1.0,0.57
28.825666666666667,29.53848225031993,0.05892742966666667,48.0,1.0,0.57
28.825999999999997,29.532765299298188,0.06551265,48.0,1.0,0.57
28.825999999999997,29.52245197748969,0.05094729,48.0,1.0,0.57
28.827333333333332,29.519476669461238,0.044453863333333336,48.0,1.0,0.57
28.828000000000003,29.520002231452015,0.04487080333333334,48.0,1.0,0.57
28.828333333333333,29.536330981337528,0.058882152333333326,48.0,1.0,0.57
28.829333333333334,29.52715750734482,0.05773704133333333,48.0,1.0,0.57
28.829333333333334,29.24902458775972,0.07274397066666667,48.0,1.0,0.57
28.829666666666668,29.26375613342854,0.08059156033333333,48.0,1.0,0.57
28.83,29.27302019871284,0.08840949099999999,48.0,1.0,0.57
28.830666666666662,29.285348952698275,0.09959647166666667,48.0,1.0,0.57
28.832000000000004,29.586712456067687,0.08679703166666668,48.0,1.0,0.57
28.832000000000004,29.570986165064443,0.07286181233333333,48.0,1.0,0.57
28.832666666666665,29.565822612775836,0.060582314,48.0,1.0,0.57
28.833,29.772368113627653,0.05437820366666666,48.0,1.0,0.57
28.833,29.773301363874435,0.049421485999999994,48.0,1.0,0.57
28.83366666666667,29.581357313405647,0.06335838266666666,48.0,1.0,0.57
28.834333333333333,29.577184582644993,0.061770472666666666,48.0,1.0,0.57
28.834999999999997,29.570497496953596,0.06771321400000001,48.0,1.0,0.57
28.835333333333335,29.57341499396735,0.071313417,48.0,1.0,0.57
28.836000000000002,29.560569307812614,0.05207344966666666,48.0,1.0,0.57
28.836666666666662,29.56751966104527,0.056718296,48.0,1.0,0.57
28.837,29.566471403830974,0.05624283166666666,48.0,1.0,0.57
28.837666666666664,29.56413545096829,0.063268897,48.0,1.0,0.57
28.837999999999997,29.544171454278757,0.04201278466666667,48.0,1.0,0.57
28.839,29.57076691091034,0.06824295033333333,48.0,1.0,0.57
28.839,29.56723515788197,0.06834717266666666,48.0,1.0,0.57
28.83966666666667,29.563067168499362,0.04873079166666666,48.0,1.0,0.57
28.84033333333333,29.557140368397558,0.04502119366666666,48.0,1.0,0.57
28.84033333333333,29.563220973899906,0.048655487666666664,48.0,1.0,0.57
28.84166666666667,29.761974663089386,0.041111777999999995,48.0,1.0,0.57
28.84166666666667,29.545878293244204,0.037435335666666666,48.0,1.0,0.57
28.84166666666667,29.835696926347243,0.034945063666666665,48.0,1.0,0.57
28.843,29.53969242660018,0.03523868166666667,48.0,1.0,0.57
28.843333333333334,29.74814308327988,0.030242938666666667,48.0,1.0,0.57
28.843666666666667,29.76974190583519,0.035890996333333335,48.0,1.0,0.57
28.844000000000005,29.782772121429293,0.049448627999999994,48.0,1.0,0.57
28.844666666666665,29.77084482896464,0.03373204466666666,48.0,1.0,0.57
28.844666666666665,29.76198720202774,0.021015483333333335,48.0,1.0,0.57
28.84566666666667,30.04216996790325,0.029498929666666663,48.0,1.0,0.57
28.846333333333334,29.735778657542426,0.038893376,48.0,1.0,0.57
28.846999999999998,29.734603595653272,0.039547066,48.0,1.0,0.57
28.84766666666667,29.464739727625915,0.04718717166666667,48.0,1.0,0.57
28.848333333333333,29.485568305706618,0.05996877500000001,48.0,1.0,0.57
28.849333333333334,29.47768444632739,0.05627166366666667,48.0,1.0,0.57
28.849333333333334,29.47656587243705,0.056613729,48.0,1.0,0.57
28.850333333333328,29.47601283726567,0.06654824200000001,48.0,1.0,0.57
28.850333333333328,29.249136917257943,0.061591128,48.0,1.0,0.57
28.85166666666667,29.241461155671136,0.058462256,48.0,1.0,0.57
28.85166666666667,29.53277897347465,0.06257384466666667,48.0,1.0,0.57
28.852333333333334,29.242734748870344,0.05717271866666667,48.0,1.0,0.57
28.852666666666664,29.725699529143885,0.04201612899999999,48.0,1.0,0.57
28.852666666666664,30.045018077673944,0.031931151666666664,48.0,1.0,0.57
28.854,30.040143528557564,0.015707716333333333,48.0,1.0,0.57
28.854,29.829257486665444,0.025517669000000003,48.0,1.0,0.57
28.854,29.832564839829047,0.031324693333333334,48.0,1.0,0.57
28.855666666666668,29.559602288147005,0.05749816133333333,48.0,1.0,0.57
28.855666666666668,29.4618824586402,0.05649049366666667,48.0,1.0,0.57
28.855666666666668,29.254353434035767,0.062072203666666666,48.0,1.0,0.57
28.855999999999998,29.266755174060375,0.06917194633333333,48.0,1.0,0.57
28.857,29.281864412357113,0.08162092166666667,48.0,1.0,0.57
28.857,29.274206585759845,0.075361375,48.0,1.0,0.57
28.858333333333334,29.275580126342618,0.076698429,48.0,1.0,0.57
28.858999999999998,29.271057527799673,0.07174392133333334,48.0,1.0,0.57
28.859333333333336,29.28498839649969,0.08218680266666667,48.0,1.0,0.57
28.86,29.27901930777053,0.07839930566666665,48.0,1.0,0.57
28.860666666666663,29.48368088122146,0.06803782766666666,48.0,1.0,0.57
28.861,29.585726679747875,0.07031857700000001,48.0,1.0,0.57
28.861333333333334,29.273961152486283,0.07322887166666665,48.0,1.0,0.57
28.861666666666665,29.284458504074866,0.07901598733333333,48.0,1.0,0.57
28.862333333333336,29.27576157855799,0.07215505066666666,48.0,1.0,0.57
28.862333333333336,29.495773503038134,0.07160114799999999,48.0,1.0,0.57
28.863666666666663,29.501376830631347,0.07413338033333333,48.0,1.0,0.57
28.864,29.499055744598724,0.06540166533333334,48.0,1.0,0.57
28.864333333333335,29.485894890236484,0.05109740566666667,48.0,1.0,0.57
28.864666666666665,29.490751951306816,0.06375016433333332,48.0,1.0,0.57
28.864666666666665,29.80366848378111,0.065832129,48.0,1.0,0.57
28.866,29.795663279111995,0.058449799999999996,48.0,1.0,0.57
28.866,29.796762786947795,0.040196771666666666,48.0,1.0,0.57
28.867,29.785392895872786,0.02512152533333333,48.0,1.0,0.57
28.867666666666665,29.470045308683552,0.05474531400000001,48.0,1.0,0.57
28.868333333333336,29.269884132750633,0.064327902,48.0,1.0,0.57
28.868333333333336,29.490968266884675,0.065046226,48.0,1.0,0.57
28.869,29.49338480130505,0.06346523633333333,48.0,1.0,0.57
28.869333333333334,29.48243841532542,0.056285578,48.0,1.0,0.57
28.87,29.499897642718377,0.06156561033333333,48.0,1.0,0.57
28.870666666666665,29.508130318324316,0.06803093266666667,48.0,1.0,0.57
28.871666666666666,29.506327381459926,0.05997920566666665,48.0,1.0,0.57
28.871666666666666,29.510681441831803,0.059824420999999996,48.0,1.0,0.57
28.872333333333334,29.49299879261319,0.06450809833333333,48.0,1.0,0.57
28.872333333333334,29.28665424982584,0.07281766233333332,48.0,1.0,0.57
28.873666666666665,29.303622813913346,0.08393483133333335,48.0,1.0,0.57
28.873666666666665,29.306758793143995,0.08541221233333333,48.0,1.0,0.57
28.874333333333336,29.3085966108427,0.08812362233333333,48.0,1.0,0.57
28.873666666666665,29.31184391394324,0.08878711966666665,48.0,1.0,0.57
28.872,29.316198464127883,0.09000245333333333,48.0,1.0,0.57
28.869,29.608042606259346,0.08277676166666666,48.0,1.0,0.57
28.865333333333336,29.322777681125405,0.09354365400000002,48.0,1.0,0.57
28.862,29.32878307756236,0.09486194733333332,48.0,1.0,0.57
28.858666666666668,29.630628267925868,0.07809594833333333,48.0,1.0,0.57
28.855666666666668,29.359787836609616,0.11241723966666667,48.0,1.0,0.57
28.852,29.3485403686246,0.09473703900000001,48.0,1.0,0.57
28.849999999999998,29.3630968586041,0.10166252433333334,48.0,1.0,0.57
28.849666666666668,29.382522244629644,0.11464876800000001,48.0,1.0,0.57
28.847333333333335,29.40900075370725,0.13686444733333333,48.0,1.0,0.57
28.846,29.384024737593148,0.116231175,48.0,1.0,0.57
28.845,29.381682328607138,0.11072419033333335,48.0,1.0,0.57
28.843999999999998,29.41281010793915,0.13531396233333334,48.0,1.0,0.57
28.84266666666667,29.434702750017816,0.14366386733333333,48.0,1.0,0.57
28.841333333333335,29.400409716062125,0.117226212,48.0,1.0,0.57
28.840999999999998,29.383739059303025,0.10720689899999998,48.0,1.0,0.57
28.840999999999998,29.690608708903806,0.082700259,48.0,1.0,0.57
28.840666666666664,29.663141632318684,0.06628392266666668,48.0,1.0,0.57
28.840666666666667,29.880301668460806,0.04986350866666667,48.0,1.0,0.57
28.840666666666667,29.66423874534553,0.06333969066666667,48.0,1.0,0.57
28.840999999999998,29.662845209355282,0.05903640000000001,48.0,1.0,0.57
28.841333333333335,29.66111912059654,0.06489793833333334,48.0,1.0,0.57
28.842,29.645543444938557,0.05506037366666666,48.0,1.0,0.57
28.842,29.65927826749828,0.06391524866666666,48.0,1.0,0.57
28.842,29.655186531443178,0.060101238,48.0,1.0,0.57
28.84266666666667,29.879241212237257,0.053303334,48.0,1.0,0.57
28.84266666666667,29.661778690820295,0.05411415866666667,48.0,1.0,0.57
28.841333333333335,29.56927908187083,0.07699981033333334,48.0,1.0,0.57
28.838000000000005,29.569550585857655,0.075555111,48.0,1.0,0.57
28.835333333333335,29.35835667856359,0.08610294366666667,48.0,1.0,0.57
28.832333333333334,29.705104813709415,0.06552490966666667,48.0,1.0,0.57
28.829666666666668,29.914299993209283,0.051820474,48.0,1.0,0.57
28.82766666666667,30.14643523592046,0.03902508,48.0,1.0,0.57
28.825666666666667,29.661120729558814,0.04034703466666667,48.0,1.0,0.57
28.82466666666667,29.68150609295793,0.048863681666666665,48.0,1.0,0.57
28.823666666666668,29.658832915015143,0.039902697333333334,48.0,1.0,0.57
28.824333333333332,30.175561827054327,0.035947163666666664,48.0,1.0,0.57
28.824333333333332,30.168750113430406,0.03450949533333333,48.0,1.0,0.57
28.824333333333332,30.167343939393124,0.03157232566666667,48.0,1.0,0.57
28.824333333333332,30.161042513150033,0.019867391333333335,48.0,1.0,0.57
28.82466666666667,30.15775338481033,0.024321520333333332,48.0,1.0,0.57
28.82466666666667,30.159451484531207,0.028076971333333336,48.0,1.0,0.57
28.82466666666667,30.378038574146483,0.022540519,48.0,1.0,0.57
28.825,30.024753405052667,0.038660212666666666,48.0,1.0,0.57
28.825,29.8784659196682,0.03427300866666667,48.0,1.0,0.57
28.825,30.375582038510533,0.033759593000000004,48.0,1.0,0.57
28.825666666666667,30.37175341688423,0.02683849066666667,48.0,1.0,0.57
28.825333333333333,30.156163113408564,0.03535037866666667,48.0,1.0,0.57
28.825999999999997,29.82579107492474,0.06150255166666666,48.0,1.0,0.57
28.825999999999997,29.80944307352267,0.04827105166666667,48.0,1.0,0.57
28.826666666666664,30.166056590573476,0.048377751999999996,48.0,1.0,0.57
28.827333333333332,29.302933565384762,0.055314366999999996,48.0,1.0,0.57
28.828000000000003,29.67540182039333,0.05156481233333334,48.0,1.0,0.57
28.828666666666667,29.668773756412747,0.04059690233333333,48.0,1.0,0.57
28.828999999999997,29.676384712715333,0.04388936933333334,48.0,1.0,0.57
28.829666666666668,29.894509298830958,0.040570744,48.0,1.0,0.57
28.830000000000002,29.87827672983097,0.04193355366666666,48.0,1.0,0.57
28.830000000000002,29.663844991125774,0.054982650333333334,48.0,1.0,0.57
28.830333333333332,29.881620927720764,0.03659092666666666,48.0,1.0,0.57
28.830333333333332,29.675458704055263,0.042109525333333335,48.0,1.0,0.57
28.831,29.678715144919693,0.04799778966666666,48.0,1.0,0.57
28.831666666666667,30.135798456550578,0.040314617,48.0,1.0,0.57
28.831666666666667,30.130919979889597,0.039851901333333335,48.0,1.0,0.57
28.832333333333334,29.67037327433629,0.05228404133333333,48.0,1.0,0.57
28.832666666666665,29.531167360293807,0.055834770666666665,48.0,1.0,0.57
28.833333333333332,29.776611529971394,0.047673784,48.0,1.0,0.57
28.83366666666667,29.779326917358237,0.04962032233333333,48.0,1.0,0.57
28.83366666666667,29.77286018978566,0.045500908666666666,48.0,1.0,0.57
28.834999999999997,29.788556855817035,0.05906173766666667,48.0,1.0,0.57
28.835333333333335,29.792315875420286,0.06169904033333332,48.0,1.0,0.57
28.835333333333335,29.99715849435493,0.057798500333333336,48.0,1.0,0.57
28.83566666666667,29.3326779506876,0.074508282,48.0,1.0,0.57
28.836333333333332,29.7547895064979,0.06215977266666667,48.0,1.0,0.57
28.836333333333332,29.75229129696483,0.046550385,48.0,1.0,0.57
28.835333333333335,29.742885164919965,0.040020518,48.0,1.0,0.57
28.835333333333335,29.76281031146266,0.06689367166666667,48.0,1.0,0.57
28.836666666666662,29.355632730982034,0.08864414566666666,48.0,1.0,0.57
28.836666666666662,29.354632587398992,0.08559453833333334,48.0,1.0,0.57
28.837,29.342202219223907,0.08009928966666667,48.0,1.0,0.57
28.837,29.679382813584784,0.06531523633333335,48.0,1.0,0.57
28.837666666666667,29.69210553628494,0.05564762533333333,48.0,1.0,0.57
28.838000000000005,29.35929128400153,0.08778599399999999,48.0,1.0,0.57
28.838333333333335,29.36855387192416,0.09259651899999999,48.0,1.0,0.57
28.838333333333335,29.698289795113055,0.060665713,48.0,1.0,0.57
28.839,29.6971353386582,0.05801683033333333,48.0,1.0,0.57
28.839,29.34206255113772,0.07852427299999999,48.0,1.0,0.57
28.840000000000003,29.337753383123168,0.07541734266666666,48.0,1.0,0.57
28.840000000000003,29.548500324326785,0.06345586533333333,48.0,1.0,0.57
28.840666666666664,29.332015239777338,0.071852189,48.0,1.0,0.57
28.840666666666664,29.541183722774104,0.05823963266666667,48.0,1.0,0.57
28.84166666666667,29.531783286971535,0.049317544666666664,48.0,1.0,0.57
28.842333333333332,29.548840397265224,0.05078777466666665,48.0,1.0,0.57
28.842333333333332,29.54494682169472,0.04907077466666667,48.0,1.0,0.57
28.842333333333332,29.956555054419823,0.032236649666666665,48.0,1.0,0.57
28.84266666666667,29.942784386687077,0.029444979333333333,48.0,1.0,0.57
28.843666666666667,29.940682534841205,0.029835553333333334,48.0,1.0,0.57
28.843666666666667,29.536078525216208,0.04551426166666667,48.0,1.0,0.57
28.844333333333328,29.56204545233633,0.061659482666666675,48.0,1.0,0.57
28.844333333333328,29.550246927980538,0.055126028333333334,48.0,1.0,0.57
28.84566666666667,29.528045163655822,0.05255570866666667,48.0,1.0,0.57
28.846,29.533725834970955,0.044132431,48.0,1.0,0.57
28.846,29.878506624585707,0.053419906999999996,48.0,1.0,0.57
28.846666666666668,29.88690722051238,0.05763585033333333,48.0,1.0,0.57
28.846666666666668,29.65399888806566,0.05764052966666666,48.0,1.0,0.57
28.847333333333335,29.309118092448823,0.06422060366666667,48.0,1.0,0.57
28.84766666666667,29.6432704531634,0.053025066,48.0,1.0,0.57
28.84766666666667,29.66636227718874,0.06256581700000001,48.0,1.0,0.57
28.84766666666667,29.674219403748623,0.055640878000000005,48.0,1.0,0.57
28.84833333333333,29.669502897205177,0.058769253,48.0,1.0,0.57
28.849,29.671064506263047,0.061330637,48.0,1.0,0.57
28.849,29.519610320323824,0.053091102,48.0,1.0,0.57
28.849999999999998,29.857393205657047,0.04524490766666667,48.0,1.0,0.57
28.849999999999998,29.65288870716906,0.05055107333333333,48.0,1.0,0.57
28.849999999999998,29.875929787367927,0.03921621533333333,48.0,1.0,0.57
28.851,29.661880297035434,0.048814937333333336,48.0,1.0,0.57
28.851333333333333,29.32525763875115,0.07476192100000001,48.0,1.0,0.57
28.852000000000004,29.327644952485286,0.074528072,48.0,1.0,0.57
28.852666666666664,29.34260355448443,0.08250603866666667,48.0,1.0,0.57
28.852999999999998,29.890344670432835,0.06576577766666666,48.0,1.0,0.57
28.853333333333335,29.875138994112962,0.05319311899999999,48.0,1.0,0.57
28.853333333333335,29.534858212714862,0.054645413000000004,48.0,1.0,0.57
28.854666666666663,29.669791117946904,0.05267897633333334,48.0,1.0,0.57
28.855333333333334,30.014575616021318,0.04570372,48.0,1.0,0.57
28.855666666666668,29.63508340480803,0.051836775,48.0,1.0,0.57
28.855666666666668,29.645618777392617,0.047024423,48.0,1.0,0.57
28.85666666666667,29.658331425377146,0.057568754,48.0,1.0,0.57
28.857333333333333,29.662712031529352,0.05944389533333333,48.0,1.0,0.57
28.857333333333333,29.652818722310958,0.053306560999999995,48.0,1.0,0.57
28.858,29.64867762106608,0.064930934,48.0,1.0,0.57
28.858666666666668,29.64796240385139,0.06720170366666667,48.0,1.0,0.57
28.86,29.306781961893876,0.06515046233333334,48.0,1.0,0.57
28.86,29.328058328802,0.07840747699999999,48.0,1.0,0.57
28.86,29.314145368425198,0.06881916133333334,48.0,1.0,0.57
28.860333333333333,29.861177118579594,0.034585837333333334,48.0,1.0,0.57
28.860333333333333,29.86328796812474,0.03211958433333333,48.0,1.0,0.57
28.861,29.84695124918568,0.021790619,48.0,1.0,0.57
28.861666666666665,29.864183797498242,0.041768299,48.0,1.0,0.57
28.862333333333336,29.866667630317938,0.04575971266666667,48.0,1.0,0.57
28.862333333333336,29.86519248587291,0.04579160366666667,48.0,1.0,0.57
28.86266666666667,29.866173640095912,0.043655060999999995,48.0,1.0,0.57
28.86366666666667,29.648555831443787,0.052181412,48.0,1.0,0.57
28.86366666666667,29.654131158669884,0.05453369433333333,48.0,1.0,0.57
28.864333333333335,29.342674360880835,0.08866675233333333,48.0,1.0,0.57
28.865,29.328369816399004,0.07925420166666666,48.0,1.0,0.57
28.86566666666667,29.325130033557723,0.07962990133333332,48.0,1.0,0.57
28.865,29.324439695072954,0.07687952599999999,48.0,1.0,0.57
28.86566666666667,29.665089379295903,0.06792936033333334,48.0,1.0,0.57
28.86566666666667,29.65551439221353,0.06561907033333332,48.0,1.0,0.57
28.866333333333333,29.30165794276773,0.06413447300000001,48.0,1.0,0.57
28.866333333333333,29.311935563017887,0.07241152066666666,48.0,1.0,0.57
28.86766666666667,29.31894424701316,0.07755939433333332,48.0,1.0,0.57
28.86766666666667,29.34921234975072,0.09121862433333333,48.0,1.0,0.57
28.86766666666667,29.33277945591567,0.08042614966666667,48.0,1.0,0.57
28.868333333333336,29.34086464494673,0.08650564966666667,48.0,1.0,0.57
28.86966666666667,29.312661847048577,0.06944717166666665,48.0,1.0,0.57
28.86966666666667,29.51038643231152,0.045330033666666665,48.0,1.0,0.57
28.86966666666667,29.518420388623934,0.05229825666666666,48.0,1.0,0.57
28.871333333333336,29.844698774442595,0.058126607,48.0,1.0,0.57
28.871333333333336,29.84498434500127,0.05676224933333333,48.0,1.0,0.57
28.87233333333333,29.656549253095534,0.06936879866666668,48.0,1.0,0.57
28.872666666666664,29.302200549646273,0.063930615,48.0,1.0,0.57
28.873666666666665,29.315660121103843,0.07071415066666667,48.0,1.0,0.57
28.87433333333333,29.308394406944995,0.06670546433333334,48.0,1.0,0.57
28.875333333333334,29.300488126752743,0.06268486866666667,48.0,1.0,0.57
28.87633333333333,29.295165362960063,0.05933765766666666,48.0,1.0,0.57
28.87633333333333,29.30996629182738,0.06862563133333334,48.0,1.0,0.57
28.877,29.297745574645244,0.06162582266666666,48.0,1.0,0.57
28.87766666666667,29.967199955786004,0.052256025333333324,48.0,1.0,0.57
28.878,29.633966154430443,0.05098424366666667,48.0,1.0,0.57
28.878,29.630901075344166,0.05103906033333333,48.0,1.0,0.57
28.878666666666664,29.62656607735039,0.047131895666666666,48.0,1.0,0.57
28.879,29.83469919249353,0.048005920333333334,48.0,1.0,0.57
28.879666666666665,29.643214567072544,0.053413419999999996,48.0,1.0,0.57
28.88,29.639461489464168,0.050356074,48.0,1.0,0.57
28.881,29.960685371990905,0.045422891,48.0,1.0,0.57
28.881,29.95979626643333,0.04174941000000001,48.0,1.0,0.57
28.882,29.95530174184711,0.04167911633333333,48.0,1.0,0.57
28.882666666666665,29.620543714723055,0.04202123533333333,48.0,1.0,0.57
28.883333333333336,29.95897658385074,0.04200519,48.0,1.0,0.57
28.88366666666667,29.621088892443197,0.040848822666666666,48.0,1.0,0.57
28.884666666666664,29.61802762852066,0.04490060666666667,48.0,1.0,0.57
28.88533333333333,29.618544221230025,0.05643014566666666,48.0,1.0,0.57
28.88533333333333,29.80768162506638,0.04623836966666667,48.0,1.0,0.57
28.88666666666667,29.811778508552646,0.03569223566666666,48.0,1.0,0.57
28.887,29.2917326395707,0.056918506333333334,48.0,1.0,0.57
