Date & Time,T_air (°C),T_globe (°C),Air_speed (m/s)
3/14/2025 9:17,28.782,29.045,0.028977364
3/14/2025 9:17,28.782,29.045,0.032648384
3/14/2025 9:17,28.784,29.046,0.001120726
3/14/2025 9:17,28.784,29.046,0.000161554
3/14/2025 9:17,28.784,29.046,8.38E-05
3/14/2025 9:17,28.784,29.046,0.027943059
3/14/2025 9:17,28.785,29.048,0.013297327
3/14/2025 9:17,28.785,29.048,0.037248412
3/14/2025 9:17,28.785,29.048,0.048146766
3/14/2025 9:17,28.787,29.05,0.000239328
3/14/2025 9:17,28.787,29.05,0.000161554
3/14/2025 9:17,28.787,29.05,8.38E-05
3/14/2025 9:17,28.788,29.05,8.38E-05
3/14/2025 9:17,28.788,29.051,8.38E-05
3/14/2025 9:17,28.788,29.051,8.38E-05
3/14/2025 9:17,28.79,29.051,8.38E-05
3/14/2025 9:17,28.79,29.051,8.38E-05
3/14/2025 9:17,28.79,29.053,8.38E-05
3/14/2025 9:17,28.791,29.053,8.38E-05
3/14/2025 9:17,28.791,29.053,8.38E-05
3/14/2025 9:17,28.791,29.054,0.007314379
3/14/2025 9:17,28.793,29.054,0.043938423
3/14/2025 9:17,28.793,29.054,0.0680581
3/14/2025 9:17,28.793,29.054,0.068444655
3/14/2025 9:17,28.793,29.056,0.080421874
3/14/2025 9:17,28.794,29.056,0.099099268
3/14/2025 9:17,28.794,29.056,0.098867894
3/14/2025 9:17,28.794,29.057,0.082944648
3/14/2025 9:17,28.796,29.057,0.071613943
3/14/2025 9:17,28.796,29.057,0.068676581
3/14/2025 9:17,28.796,29.057,0.056146219
3/14/2025 9:17,28.796,29.059,0.076224714
3/14/2025 9:17,28.798,29.059,0.06473323
3/14/2025 9:17,28.798,29.059,0.05170848
3/14/2025 9:17,28.798,29.06,0.047501413
3/14/2025 9:17,28.799,29.06,0.047991885
3/14/2025 9:17,28.799,29.06,0.016326395
3/14/2025 9:17,28.799,29.06,0.000161554
3/14/2025 9:17,28.801,29.062,0.046546225
3/14/2025 9:17,28.801,29.062,0.059886059
3/14/2025 9:17,28.801,29.062,0.062593494
3/14/2025 9:17,28.801,29.064,0.061948922
3/14/2025 9:17,28.802,29.064,0.063856757
3/14/2025 9:17,28.802,29.064,0.067568447
3/14/2025 9:17,28.802,29.065,0.068934273
3/14/2025 9:17,28.804,29.065,0.058390263
3/14/2025 9:17,28.804,29.065,0.062748187
3/14/2025 9:17,28.804,29.065,0.056868486
3/14/2025 9:17,28.804,29.067,0.070351479
3/14/2025 9:17,28.805,29.067,0.046468774
3/14/2025 9:17,28.805,29.067,0.06068546
3/14/2025 9:17,28.805,29.068,0.061149604
3/14/2025 9:17,28.807,29.068,0.068367345
3/14/2025 9:17,28.807,29.068,0.076533756
3/14/2025 9:18,28.807,29.07,0.09655393
3/14/2025 9:18,28.808,29.07,0.078902818
3/14/2025 9:18,28.808,29.07,0.064475451
3/14/2025 9:18,28.808,29.07,0.063934096
3/14/2025 9:18,28.808,29.071,0.047036737
3/14/2025 9:18,28.81,29.071,0.037584296
3/14/2025 9:18,28.81,29.071,0.000939268
3/14/2025 9:18,28.81,29.073,8.38E-05
3/14/2025 9:18,28.812,29.073,0.053463133
3/14/2025 9:18,28.812,29.073,0.072798997
3/14/2025 9:18,28.812,29.074,0.074859692
3/14/2025 9:18,28.813,29.074,0.088168809
3/14/2025 9:18,28.813,29.074,0.075426323
3/14/2025 9:18,28.815,29.076,0.077950097
3/14/2025 9:18,28.815,29.076,0.086830803
3/14/2025 9:18,28.816,29.076,0.095782518
3/14/2025 9:18,28.816,29.078,0.102877807
3/14/2025 9:18,28.816,29.078,0.076611015
3/14/2025 9:18,28.816,29.078,0.079314783
3/14/2025 9:18,28.818,29.078,0.080344638
3/14/2025 9:18,28.818,29.079,0.086341882
3/14/2025 9:18,28.818,29.079,0.079546508
3/14/2025 9:18,28.819,29.079,0.075658119
3/14/2025 9:18,28.819,29.081,0.093390852
3/14/2025 9:18,28.819,29.081,0.079778228
3/14/2025 9:18,28.819,29.081,0.072644431
3/14/2025 9:18,28.821,29.081,0.061072248
3/14/2025 9:18,28.821,29.082,0.034380073
3/14/2025 9:18,28.821,29.082,0.092053386
3/14/2025 9:18,28.819,29.082,0.087062391
3/14/2025 9:18,28.818,29.084,0.122088312
3/14/2025 9:18,28.818,29.084,0.123191846
3/14/2025 9:18,28.815,29.084,0.198475602
3/14/2025 9:18,28.813,29.084,0.116646356
3/14/2025 9:18,28.81,29.084,0.118777187
3/14/2025 9:18,28.808,29.085,0.129990788
3/14/2025 9:18,28.807,29.085,0.103828699
3/14/2025 9:18,28.805,29.085,0.101772631
3/14/2025 9:18,28.804,29.085,0.087371168
3/14/2025 9:18,28.804,29.085,0.044093359
3/14/2025 9:18,28.804,29.087,0.046623676
3/14/2025 9:18,28.802,29.087,0.047036737
3/14/2025 9:18,28.802,29.087,0.038281872
3/14/2025 9:18,28.802,29.087,0.031381759
3/14/2025 9:18,28.802,29.087,0.04631387
3/14/2025 9:18,28.802,29.087,0.040116034
3/14/2025 9:18,28.802,29.087,0.045281127
3/14/2025 9:18,28.802,29.088,0.049566418
3/14/2025 9:18,28.802,29.088,0.044325757
3/14/2025 9:18,28.802,29.088,0.025486201
3/14/2025 9:18,28.802,29.088,0.055836663
3/14/2025 9:18,28.802,29.088,0.060195511
3/14/2025 9:18,28.802,29.088,0.071613943
3/14/2025 9:18,28.802,29.088,0.001017036
3/14/2025 9:18,28.802,29.09,8.38E-05
3/14/2025 9:18,28.802,29.09,0.000161554
3/14/2025 9:18,28.802,29.09,0.000161554
3/14/2025 9:18,28.804,29.09,8.38E-05
3/14/2025 9:18,28.804,29.09,8.38E-05
3/14/2025 9:18,28.804,29.09,8.38E-05
3/14/2025 9:19,28.804,29.09,8.38E-05
3/14/2025 9:19,28.804,29.09,8.38E-05
3/14/2025 9:19,28.804,29.09,8.38E-05
3/14/2025 9:19,28.804,29.09,8.38E-05
3/14/2025 9:19,28.804,29.092,0.000161554
3/14/2025 9:19,28.804,29.092,0.000161554
3/14/2025 9:19,28.804,29.092,0.057255397
3/14/2025 9:19,28.804,29.092,0.046004057
